-0.5 -0.5 0.1 0.1
0.46 0.50 0.54 0.57 0.59 0.59 0.59 0.57 0.54 0.50 0.46
0.50 0.55 0.59 0.63 0.65 0.66 0.65 0.63 0.59 0.55 0.50
0.54 0.59 0.64 0.68 0.71 0.72 0.71 0.68 0.64 0.59 0.54
0.57 0.63 0.68 0.73 0.77 0.79 0.77 0.73 0.68 0.63 0.57
0.59 0.65 0.71 0.77 0.83 0.85 0.83 0.77 0.71 0.65 0.59
0.59 0.66 0.72 0.79 0.85 0.92 0.85 0.79 0.72 0.66 0.59
0.59 0.65 0.71 0.77 0.83 0.85 0.83 0.77 0.71 0.65 0.59
0.57 0.63 0.68 0.73 0.77 0.79 0.77 0.73 0.68 0.63 0.57
0.54 0.59 0.64 0.68 0.71 0.72 0.71 0.68 0.64 0.59 0.54
0.50 0.55 0.59 0.63 0.65 0.66 0.65 0.63 0.59 0.55 0.50
0.46 0.50 0.54 0.57 0.59 0.59 0.59 0.57 0.54 0.50 0.46
