-0.5 -0.5 0.1 0.1
0.13 0.18 0.22 0.25 0.27 0.28 0.27 0.25 0.22 0.18 0.13
0.18 0.23 0.28 0.31 0.34 0.35 0.34 0.31 0.28 0.23 0.18
0.22 0.28 0.33 0.38 0.41 0.42 0.41 0.38 0.33 0.28 0.22
0.25 0.31 0.38 0.43 0.47 0.49 0.47 0.43 0.38 0.31 0.25
0.27 0.34 0.41 0.47 0.53 0.56 0.53 0.47 0.41 0.34 0.27
0.28 0.35 0.42 0.49 0.56 0.63 0.56 0.49 0.42 0.35 0.28
0.27 0.34 0.41 0.47 0.53 0.56 0.53 0.47 0.41 0.34 0.27
0.25 0.31 0.38 0.43 0.47 0.49 0.47 0.43 0.38 0.31 0.25
0.22 0.28 0.33 0.38 0.41 0.42 0.41 0.38 0.33 0.28 0.22
0.18 0.23 0.28 0.31 0.34 0.35 0.34 0.31 0.28 0.23 0.18
0.13 0.18 0.22 0.25 0.27 0.28 0.27 0.25 0.22 0.18 0.13
