-0.5 -0.5 0.1 0.1
0.18 0.24 0.28 0.32 0.35 0.35 0.35 0.32 0.28 0.24 0.18
0.24 0.30 0.35 0.40 0.43 0.44 0.43 0.40 0.35 0.30 0.24
0.28 0.35 0.42 0.47 0.51 0.52 0.51 0.47 0.42 0.35 0.28
0.32 0.40 0.47 0.54 0.59 0.61 0.59 0.54 0.47 0.40 0.32
0.35 0.43 0.51 0.59 0.66 0.69 0.66 0.59 0.51 0.43 0.35
0.35 0.44 0.52 0.61 0.69 0.78 0.69 0.61 0.52 0.44 0.35
0.35 0.43 0.51 0.59 0.66 0.69 0.66 0.59 0.51 0.43 0.35
0.32 0.40 0.47 0.54 0.59 0.61 0.59 0.54 0.47 0.40 0.32
0.28 0.35 0.42 0.47 0.51 0.52 0.51 0.47 0.42 0.35 0.28
0.24 0.30 0.35 0.40 0.43 0.44 0.43 0.40 0.35 0.30 0.24
0.18 0.24 0.28 0.32 0.35 0.35 0.35 0.32 0.28 0.24 0.18
