-0.5 -0.5 0.1 0.1
0.35 0.41 0.46 0.50 0.52 0.53 0.52 0.50 0.46 0.41 0.35
0.41 0.47 0.53 0.57 0.60 0.61 0.60 0.57 0.53 0.47 0.41
0.46 0.53 0.59 0.65 0.69 0.70 0.69 0.65 0.59 0.53 0.46
0.50 0.57 0.65 0.71 0.76 0.78 0.76 0.71 0.65 0.57 0.50
0.52 0.60 0.69 0.76 0.83 0.87 0.83 0.76 0.69 0.60 0.52
0.53 0.61 0.70 0.78 0.87 0.96 0.87 0.78 0.70 0.61 0.53
0.52 0.60 0.69 0.76 0.83 0.87 0.83 0.76 0.69 0.60 0.52
0.50 0.57 0.65 0.71 0.76 0.78 0.76 0.71 0.65 0.57 0.50
0.46 0.53 0.59 0.65 0.69 0.70 0.69 0.65 0.59 0.53 0.46
0.41 0.47 0.53 0.57 0.60 0.61 0.60 0.57 0.53 0.47 0.41
0.35 0.41 0.46 0.50 0.52 0.53 0.52 0.50 0.46 0.41 0.35
