-0.5 -0.5 0.1 0.1
0.35 0.40 0.45 0.49 0.51 0.52 0.51 0.49 0.45 0.40 0.35
0.40 0.46 0.52 0.56 0.59 0.60 0.59 0.56 0.52 0.46 0.40
0.45 0.52 0.58 0.64 0.67 0.69 0.67 0.64 0.58 0.52 0.45
0.49 0.56 0.64 0.70 0.75 0.77 0.75 0.70 0.64 0.56 0.49
0.51 0.59 0.67 0.75 0.82 0.86 0.82 0.75 0.67 0.59 0.51
0.52 0.60 0.69 0.77 0.86 0.94 0.86 0.77 0.69 0.60 0.52
0.51 0.59 0.67 0.75 0.82 0.86 0.82 0.75 0.67 0.59 0.51
0.49 0.56 0.64 0.70 0.75 0.77 0.75 0.70 0.64 0.56 0.49
0.45 0.52 0.58 0.64 0.67 0.69 0.67 0.64 0.58 0.52 0.45
0.40 0.46 0.52 0.56 0.59 0.60 0.59 0.56 0.52 0.46 0.40
0.35 0.40 0.45 0.49 0.51 0.52 0.51 0.49 0.45 0.40 0.35
