-0.5 -0.5 0.1 0.1
0.13 0.18 0.22 0.25 0.27 0.27 0.27 0.25 0.22 0.18 0.13
0.18 0.23 0.27 0.31 0.33 0.34 0.33 0.31 0.27 0.23 0.18
0.22 0.27 0.33 0.37 0.40 0.41 0.40 0.37 0.33 0.27 0.22
0.25 0.31 0.37 0.42 0.46 0.48 0.46 0.42 0.37 0.31 0.25
0.27 0.33 0.40 0.46 0.52 0.55 0.52 0.46 0.40 0.33 0.27
0.27 0.34 0.41 0.48 0.55 0.62 0.55 0.48 0.41 0.34 0.27
0.27 0.33 0.40 0.46 0.52 0.55 0.52 0.46 0.40 0.33 0.27
0.25 0.31 0.37 0.42 0.46 0.48 0.46 0.42 0.37 0.31 0.25
0.22 0.27 0.33 0.37 0.40 0.41 0.40 0.37 0.33 0.27 0.22
0.18 0.23 0.27 0.31 0.33 0.34 0.33 0.31 0.27 0.23 0.18
0.13 0.18 0.22 0.25 0.27 0.27 0.27 0.25 0.22 0.18 0.13
