-0.5 -0.5 0.1 0.1
0.47 0.52 0.56 0.59 0.61 0.62 0.61 0.59 0.56 0.52 0.47
0.52 0.57 0.62 0.65 0.68 0.69 0.68 0.65 0.62 0.57 0.52
0.56 0.62 0.67 0.72 0.75 0.76 0.75 0.72 0.67 0.62 0.56
0.59 0.65 0.72 0.77 0.81 0.83 0.81 0.77 0.72 0.65 0.59
0.61 0.68 0.75 0.81 0.87 0.90 0.87 0.81 0.75 0.68 0.61
0.62 0.69 0.76 0.83 0.90 0.97 0.90 0.83 0.76 0.69 0.62
0.61 0.68 0.75 0.81 0.87 0.90 0.87 0.81 0.75 0.68 0.61
0.59 0.65 0.72 0.77 0.81 0.83 0.81 0.77 0.72 0.65 0.59
0.56 0.62 0.67 0.72 0.75 0.76 0.75 0.72 0.67 0.62 0.56
0.52 0.57 0.62 0.65 0.68 0.69 0.68 0.65 0.62 0.57 0.52
0.47 0.52 0.56 0.59 0.61 0.62 0.61 0.59 0.56 0.52 0.47
