-0.5 -0.5 0.1 0.1
0.29 0.33 0.36 0.39 0.41 0.42 0.41 0.39 0.36 0.33 0.29
0.33 0.37 0.42 0.45 0.47 0.48 0.47 0.45 0.42 0.37 0.33
0.36 0.42 0.46 0.50 0.53 0.54 0.53 0.50 0.46 0.42 0.36
0.39 0.45 0.50 0.55 0.59 0.61 0.59 0.55 0.50 0.45 0.39
0.41 0.47 0.53 0.59 0.64 0.67 0.64 0.59 0.53 0.47 0.41
0.42 0.48 0.54 0.61 0.67 0.73 0.67 0.61 0.54 0.48 0.42
0.41 0.47 0.53 0.59 0.64 0.67 0.64 0.59 0.53 0.47 0.41
0.39 0.45 0.50 0.55 0.59 0.61 0.59 0.55 0.50 0.45 0.39
0.36 0.42 0.46 0.50 0.53 0.54 0.53 0.50 0.46 0.42 0.36
0.33 0.37 0.42 0.45 0.47 0.48 0.47 0.45 0.42 0.37 0.33
0.29 0.33 0.36 0.39 0.41 0.42 0.41 0.39 0.36 0.33 0.29
