-0.5 -0.5 0.1 0.1
0.40 0.47 0.53 0.57 0.60 0.61 0.60 0.57 0.53 0.47 0.40
0.47 0.54 0.61 0.67 0.70 0.71 0.70 0.67 0.61 0.54 0.47
0.53 0.61 0.69 0.75 0.80 0.82 0.80 0.75 0.69 0.61 0.53
0.57 0.67 0.75 0.83 0.90 0.92 0.90 0.83 0.75 0.67 0.57
0.60 0.70 0.80 0.90 0.98 1.02 0.98 0.90 0.80 0.70 0.60
0.61 0.71 0.82 0.92 1.02 1.12 1.02 0.92 0.82 0.71 0.61
0.60 0.70 0.80 0.90 0.98 1.02 0.98 0.90 0.80 0.70 0.60
0.57 0.67 0.75 0.83 0.90 0.92 0.90 0.83 0.75 0.67 0.57
0.53 0.61 0.69 0.75 0.80 0.82 0.80 0.75 0.69 0.61 0.53
0.47 0.54 0.61 0.67 0.70 0.71 0.70 0.67 0.61 0.54 0.47
0.40 0.47 0.53 0.57 0.60 0.61 0.60 0.57 0.53 0.47 0.40
