-0.5 -0.5 0.1 0.1
0.35 0.41 0.46 0.50 0.52 0.53 0.52 0.50 0.46 0.41 0.35
0.41 0.48 0.53 0.58 0.61 0.62 0.61 0.58 0.53 0.48 0.41
0.46 0.53 0.60 0.65 0.69 0.70 0.69 0.65 0.60 0.53 0.46
0.50 0.58 0.65 0.72 0.77 0.79 0.77 0.72 0.65 0.58 0.50
0.52 0.61 0.69 0.77 0.84 0.88 0.84 0.77 0.69 0.61 0.52
0.53 0.62 0.70 0.79 0.88 0.96 0.88 0.79 0.70 0.62 0.53
0.52 0.61 0.69 0.77 0.84 0.88 0.84 0.77 0.69 0.61 0.52
0.50 0.58 0.65 0.72 0.77 0.79 0.77 0.72 0.65 0.58 0.50
0.46 0.53 0.60 0.65 0.69 0.70 0.69 0.65 0.60 0.53 0.46
0.41 0.48 0.53 0.58 0.61 0.62 0.61 0.58 0.53 0.48 0.41
0.35 0.41 0.46 0.50 0.52 0.53 0.52 0.50 0.46 0.41 0.35
