-0.5 -0.5 0.1 0.1
0.33 0.38 0.42 0.46 0.48 0.49 0.48 0.46 0.42 0.38 0.33
0.38 0.44 0.49 0.53 0.56 0.57 0.56 0.53 0.49 0.44 0.38
0.42 0.49 0.55 0.60 0.63 0.64 0.63 0.60 0.55 0.49 0.42
0.46 0.53 0.60 0.66 0.70 0.72 0.70 0.66 0.60 0.53 0.46
0.48 0.56 0.63 0.70 0.77 0.80 0.77 0.70 0.63 0.56 0.48
0.49 0.57 0.64 0.72 0.80 0.88 0.80 0.72 0.64 0.57 0.49
0.48 0.56 0.63 0.70 0.77 0.80 0.77 0.70 0.63 0.56 0.48
0.46 0.53 0.60 0.66 0.70 0.72 0.70 0.66 0.60 0.53 0.46
0.42 0.49 0.55 0.60 0.63 0.64 0.63 0.60 0.55 0.49 0.42
0.38 0.44 0.49 0.53 0.56 0.57 0.56 0.53 0.49 0.44 0.38
0.33 0.38 0.42 0.46 0.48 0.49 0.48 0.46 0.42 0.38 0.33
