-0.5 -0.5 0.1 0.1
0.30 0.34 0.38 0.41 0.43 0.44 0.43 0.41 0.38 0.34 0.30
0.34 0.39 0.44 0.47 0.49 0.50 0.49 0.47 0.44 0.39 0.34
0.38 0.44 0.49 0.53 0.56 0.57 0.56 0.53 0.49 0.44 0.38
0.41 0.47 0.53 0.58 0.62 0.64 0.62 0.58 0.53 0.47 0.41
0.43 0.49 0.56 0.62 0.68 0.70 0.68 0.62 0.56 0.49 0.43
0.44 0.50 0.57 0.64 0.70 0.77 0.70 0.64 0.57 0.50 0.44
0.43 0.49 0.56 0.62 0.68 0.70 0.68 0.62 0.56 0.49 0.43
0.41 0.47 0.53 0.58 0.62 0.64 0.62 0.58 0.53 0.47 0.41
0.38 0.44 0.49 0.53 0.56 0.57 0.56 0.53 0.49 0.44 0.38
0.34 0.39 0.44 0.47 0.49 0.50 0.49 0.47 0.44 0.39 0.34
0.30 0.34 0.38 0.41 0.43 0.44 0.43 0.41 0.38 0.34 0.30
