-0.5 -0.5 0.1 0.1
0.48 0.52 0.56 0.59 0.62 0.62 0.62 0.59 0.56 0.52 0.48
0.52 0.58 0.62 0.66 0.68 0.69 0.68 0.66 0.62 0.58 0.52
0.56 0.62 0.68 0.72 0.75 0.76 0.75 0.72 0.68 0.62 0.56
0.59 0.66 0.72 0.77 0.82 0.83 0.82 0.77 0.72 0.66 0.59
0.62 0.68 0.75 0.82 0.87 0.90 0.87 0.82 0.75 0.68 0.62
0.62 0.69 0.76 0.83 0.90 0.97 0.90 0.83 0.76 0.69 0.62
0.62 0.68 0.75 0.82 0.87 0.90 0.87 0.82 0.75 0.68 0.62
0.59 0.66 0.72 0.77 0.82 0.83 0.82 0.77 0.72 0.66 0.59
0.56 0.62 0.68 0.72 0.75 0.76 0.75 0.72 0.68 0.62 0.56
0.52 0.58 0.62 0.66 0.68 0.69 0.68 0.66 0.62 0.58 0.52
0.48 0.52 0.56 0.59 0.62 0.62 0.62 0.59 0.56 0.52 0.48
