-0.5 -0.5 0.1 0.1
0.57 0.64 0.70 0.75 0.78 0.79 0.78 0.75 0.70 0.64 0.57
0.64 0.72 0.79 0.84 0.88 0.89 0.88 0.84 0.79 0.72 0.64
0.70 0.79 0.87 0.94 0.98 1.00 0.98 0.94 0.87 0.79 0.70
0.75 0.84 0.94 1.02 1.08 1.10 1.08 1.02 0.94 0.84 0.75
0.78 0.88 0.98 1.08 1.16 1.21 1.16 1.08 0.98 0.88 0.78
0.79 0.89 1.00 1.10 1.21 1.31 1.21 1.10 1.00 0.89 0.79
0.78 0.88 0.98 1.08 1.16 1.21 1.16 1.08 0.98 0.88 0.78
0.75 0.84 0.94 1.02 1.08 1.10 1.08 1.02 0.94 0.84 0.75
0.70 0.79 0.87 0.94 0.98 1.00 0.98 0.94 0.87 0.79 0.70
0.64 0.72 0.79 0.84 0.88 0.89 0.88 0.84 0.79 0.72 0.64
0.57 0.64 0.70 0.75 0.78 0.79 0.78 0.75 0.70 0.64 0.57
