-0.5 -0.5 0.1 0.1
0.31 0.36 0.40 0.44 0.46 0.46 0.46 0.44 0.40 0.36 0.31
0.36 0.42 0.46 0.50 0.53 0.54 0.53 0.50 0.46 0.42 0.36
0.40 0.46 0.52 0.57 0.60 0.61 0.60 0.57 0.52 0.46 0.40
0.44 0.50 0.57 0.62 0.67 0.68 0.67 0.62 0.57 0.50 0.44
0.46 0.53 0.60 0.67 0.73 0.76 0.73 0.67 0.60 0.53 0.46
0.46 0.54 0.61 0.68 0.76 0.83 0.76 0.68 0.61 0.54 0.46
0.46 0.53 0.60 0.67 0.73 0.76 0.73 0.67 0.60 0.53 0.46
0.44 0.50 0.57 0.62 0.67 0.68 0.67 0.62 0.57 0.50 0.44
0.40 0.46 0.52 0.57 0.60 0.61 0.60 0.57 0.52 0.46 0.40
0.36 0.42 0.46 0.50 0.53 0.54 0.53 0.50 0.46 0.42 0.36
0.31 0.36 0.40 0.44 0.46 0.46 0.46 0.44 0.40 0.36 0.31
