-0.5 -0.5 0.1 0.1
0.39 0.45 0.51 0.55 0.58 0.59 0.58 0.55 0.51 0.45 0.39
0.45 0.52 0.59 0.64 0.67 0.69 0.67 0.64 0.59 0.52 0.45
0.51 0.59 0.66 0.72 0.77 0.78 0.77 0.72 0.66 0.59 0.51
0.55 0.64 0.72 0.80 0.86 0.88 0.86 0.80 0.72 0.64 0.55
0.58 0.67 0.77 0.86 0.94 0.98 0.94 0.86 0.77 0.67 0.58
0.59 0.69 0.78 0.88 0.98 1.08 0.98 0.88 0.78 0.69 0.59
0.58 0.67 0.77 0.86 0.94 0.98 0.94 0.86 0.77 0.67 0.58
0.55 0.64 0.72 0.80 0.86 0.88 0.86 0.80 0.72 0.64 0.55
0.51 0.59 0.66 0.72 0.77 0.78 0.77 0.72 0.66 0.59 0.51
0.45 0.52 0.59 0.64 0.67 0.69 0.67 0.64 0.59 0.52 0.45
0.39 0.45 0.51 0.55 0.58 0.59 0.58 0.55 0.51 0.45 0.39
