-0.5 -0.5 0.1 0.1
0.54 0.60 0.65 0.69 0.72 0.73 0.72 0.69 0.65 0.60 0.54
0.60 0.67 0.73 0.77 0.81 0.82 0.81 0.77 0.73 0.67 0.60
0.65 0.73 0.80 0.85 0.89 0.91 0.89 0.85 0.80 0.73 0.65
0.69 0.77 0.85 0.92 0.98 1.00 0.98 0.92 0.85 0.77 0.69
0.72 0.81 0.89 0.98 1.05 1.09 1.05 0.98 0.89 0.81 0.72
0.73 0.82 0.91 1.00 1.09 1.18 1.09 1.00 0.91 0.82 0.73
0.72 0.81 0.89 0.98 1.05 1.09 1.05 0.98 0.89 0.81 0.72
0.69 0.77 0.85 0.92 0.98 1.00 0.98 0.92 0.85 0.77 0.69
0.65 0.73 0.80 0.85 0.89 0.91 0.89 0.85 0.80 0.73 0.65
0.60 0.67 0.73 0.77 0.81 0.82 0.81 0.77 0.73 0.67 0.60
0.54 0.60 0.65 0.69 0.72 0.73 0.72 0.69 0.65 0.60 0.54
