-0.5 -0.5 0.1 0.1
0.07 0.10 0.13 0.15 0.16 0.17 0.16 0.15 0.13 0.10 0.07
0.10 0.13 0.17 0.19 0.21 0.21 0.21 0.19 0.17 0.13 0.10
0.13 0.17 0.20 0.23 0.25 0.26 0.25 0.23 0.20 0.17 0.13
0.15 0.19 0.23 0.27 0.30 0.31 0.30 0.27 0.23 0.19 0.15
0.16 0.21 0.25 0.30 0.34 0.35 0.34 0.30 0.25 0.21 0.16
0.17 0.21 0.26 0.31 0.35 0.40 0.35 0.31 0.26 0.21 0.17
0.16 0.21 0.25 0.30 0.34 0.35 0.34 0.30 0.25 0.21 0.16
0.15 0.19 0.23 0.27 0.30 0.31 0.30 0.27 0.23 0.19 0.15
0.13 0.17 0.20 0.23 0.25 0.26 0.25 0.23 0.20 0.17 0.13
0.10 0.13 0.17 0.19 0.21 0.21 0.21 0.19 0.17 0.13 0.10
0.07 0.10 0.13 0.15 0.16 0.17 0.16 0.15 0.13 0.10 0.07
