-0.5 -0.5 0.1 0.1
0.06 0.09 0.12 0.14 0.15 0.16 0.15 0.14 0.12 0.09 0.06
0.09 0.13 0.16 0.18 0.20 0.20 0.20 0.18 0.16 0.13 0.09
0.12 0.16 0.19 0.22 0.24 0.25 0.24 0.22 0.19 0.16 0.12
0.14 0.18 0.22 0.26 0.28 0.29 0.28 0.26 0.22 0.18 0.14
0.15 0.20 0.24 0.28 0.32 0.34 0.32 0.28 0.24 0.20 0.15
0.16 0.20 0.25 0.29 0.34 0.39 0.34 0.29 0.25 0.20 0.16
0.15 0.20 0.24 0.28 0.32 0.34 0.32 0.28 0.24 0.20 0.15
0.14 0.18 0.22 0.26 0.28 0.29 0.28 0.26 0.22 0.18 0.14
0.12 0.16 0.19 0.22 0.24 0.25 0.24 0.22 0.19 0.16 0.12
0.09 0.13 0.16 0.18 0.20 0.20 0.20 0.18 0.16 0.13 0.09
0.06 0.09 0.12 0.14 0.15 0.16 0.15 0.14 0.12 0.09 0.06
