-0.5 -0.5 0.1 0.1
0.24 0.31 0.37 0.41 0.44 0.45 0.44 0.41 0.37 0.31 0.24
0.31 0.39 0.45 0.51 0.55 0.56 0.55 0.51 0.45 0.39 0.31
0.37 0.45 0.53 0.60 0.65 0.66 0.65 0.60 0.53 0.45 0.37
0.41 0.51 0.60 0.68 0.74 0.77 0.74 0.68 0.60 0.51 0.41
0.44 0.55 0.65 0.74 0.83 0.87 0.83 0.74 0.65 0.55 0.44
0.45 0.56 0.66 0.77 0.87 0.98 0.87 0.77 0.66 0.56 0.45
0.44 0.55 0.65 0.74 0.83 0.87 0.83 0.74 0.65 0.55 0.44
0.41 0.51 0.60 0.68 0.74 0.77 0.74 0.68 0.60 0.51 0.41
0.37 0.45 0.53 0.60 0.65 0.66 0.65 0.60 0.53 0.45 0.37
0.31 0.39 0.45 0.51 0.55 0.56 0.55 0.51 0.45 0.39 0.31
0.24 0.31 0.37 0.41 0.44 0.45 0.44 0.41 0.37 0.31 0.24
