-0.5 -0.5 0.1 0.1
0.40 0.43 0.45 0.47 0.48 0.49 0.48 0.47 0.45 0.43 0.40
0.43 0.46 0.49 0.51 0.52 0.53 0.52 0.51 0.49 0.46 0.43
0.45 0.49 0.52 0.55 0.57 0.57 0.57 0.55 0.52 0.49 0.45
0.47 0.51 0.55 0.58 0.61 0.62 0.61 0.58 0.55 0.51 0.47
0.48 0.52 0.57 0.61 0.64 0.66 0.64 0.61 0.57 0.52 0.48
0.49 0.53 0.57 0.62 0.66 0.70 0.66 0.62 0.57 0.53 0.49
0.48 0.52 0.57 0.61 0.64 0.66 0.64 0.61 0.57 0.52 0.48
0.47 0.51 0.55 0.58 0.61 0.62 0.61 0.58 0.55 0.51 0.47
0.45 0.49 0.52 0.55 0.57 0.57 0.57 0.55 0.52 0.49 0.45
0.43 0.46 0.49 0.51 0.52 0.53 0.52 0.51 0.49 0.46 0.43
0.40 0.43 0.45 0.47 0.48 0.49 0.48 0.47 0.45 0.43 0.40
