-0.5 -0.5 0.1 0.1
0.08 0.12 0.15 0.17 0.19 0.19 0.19 0.17 0.15 0.12 0.08
0.12 0.16 0.19 0.22 0.24 0.25 0.24 0.22 0.19 0.16 0.12
0.15 0.19 0.23 0.27 0.29 0.30 0.29 0.27 0.23 0.19 0.15
0.17 0.22 0.27 0.31 0.34 0.35 0.34 0.31 0.27 0.22 0.17
0.19 0.24 0.29 0.34 0.38 0.41 0.38 0.34 0.29 0.24 0.19
0.19 0.25 0.30 0.35 0.41 0.46 0.41 0.35 0.30 0.25 0.19
0.19 0.24 0.29 0.34 0.38 0.41 0.38 0.34 0.29 0.24 0.19
0.17 0.22 0.27 0.31 0.34 0.35 0.34 0.31 0.27 0.22 0.17
0.15 0.19 0.23 0.27 0.29 0.30 0.29 0.27 0.23 0.19 0.15
0.12 0.16 0.19 0.22 0.24 0.25 0.24 0.22 0.19 0.16 0.12
0.08 0.12 0.15 0.17 0.19 0.19 0.19 0.17 0.15 0.12 0.08
