-0.5 -0.5 0.1 0.1
0.46 0.50 0.53 0.56 0.58 0.59 0.58 0.56 0.53 0.50 0.46
0.50 0.54 0.59 0.62 0.64 0.65 0.64 0.62 0.59 0.54 0.50
0.53 0.59 0.63 0.67 0.70 0.71 0.70 0.67 0.63 0.59 0.53
0.56 0.62 0.67 0.72 0.76 0.78 0.76 0.72 0.67 0.62 0.56
0.58 0.64 0.70 0.76 0.81 0.84 0.81 0.76 0.70 0.64 0.58
0.59 0.65 0.71 0.78 0.84 0.90 0.84 0.78 0.71 0.65 0.59
0.58 0.64 0.70 0.76 0.81 0.84 0.81 0.76 0.70 0.64 0.58
0.56 0.62 0.67 0.72 0.76 0.78 0.76 0.72 0.67 0.62 0.56
0.53 0.59 0.63 0.67 0.70 0.71 0.70 0.67 0.63 0.59 0.53
0.50 0.54 0.59 0.62 0.64 0.65 0.64 0.62 0.59 0.54 0.50
0.46 0.50 0.53 0.56 0.58 0.59 0.58 0.56 0.53 0.50 0.46
