-0.5 -0.5 0.1 0.1
0.15 0.21 0.25 0.28 0.31 0.31 0.31 0.28 0.25 0.21 0.15
0.21 0.26 0.31 0.35 0.38 0.39 0.38 0.35 0.31 0.26 0.21
0.25 0.31 0.37 0.42 0.46 0.47 0.46 0.42 0.37 0.31 0.25
0.28 0.35 0.42 0.48 0.53 0.54 0.53 0.48 0.42 0.35 0.28
0.31 0.38 0.46 0.53 0.59 0.62 0.59 0.53 0.46 0.38 0.31
0.31 0.39 0.47 0.54 0.62 0.70 0.62 0.54 0.47 0.39 0.31
0.31 0.38 0.46 0.53 0.59 0.62 0.59 0.53 0.46 0.38 0.31
0.28 0.35 0.42 0.48 0.53 0.54 0.53 0.48 0.42 0.35 0.28
0.25 0.31 0.37 0.42 0.46 0.47 0.46 0.42 0.37 0.31 0.25
0.21 0.26 0.31 0.35 0.38 0.39 0.38 0.35 0.31 0.26 0.21
0.15 0.21 0.25 0.28 0.31 0.31 0.31 0.28 0.25 0.21 0.15
