-0.5 -0.5 0.1 0.1
0.28 0.32 0.35 0.38 0.40 0.40 0.40 0.38 0.35 0.32 0.28
0.32 0.36 0.40 0.44 0.46 0.46 0.46 0.44 0.40 0.36 0.32
0.35 0.40 0.45 0.49 0.52 0.53 0.52 0.49 0.45 0.40 0.35
0.38 0.44 0.49 0.54 0.57 0.59 0.57 0.54 0.49 0.44 0.38
0.40 0.46 0.52 0.57 0.62 0.65 0.62 0.57 0.52 0.46 0.40
0.40 0.46 0.53 0.59 0.65 0.71 0.65 0.59 0.53 0.46 0.40
0.40 0.46 0.52 0.57 0.62 0.65 0.62 0.57 0.52 0.46 0.40
0.38 0.44 0.49 0.54 0.57 0.59 0.57 0.54 0.49 0.44 0.38
0.35 0.40 0.45 0.49 0.52 0.53 0.52 0.49 0.45 0.40 0.35
0.32 0.36 0.40 0.44 0.46 0.46 0.46 0.44 0.40 0.36 0.32
0.28 0.32 0.35 0.38 0.40 0.40 0.40 0.38 0.35 0.32 0.28
