-0.5 -0.5 0.1 0.1
0.41 0.45 0.47 0.50 0.51 0.51 0.51 0.50 0.47 0.45 0.41
0.45 0.48 0.51 0.54 0.56 0.56 0.56 0.54 0.51 0.48 0.45
0.47 0.51 0.55 0.58 0.60 0.61 0.60 0.58 0.55 0.51 0.47
0.50 0.54 0.58 0.62 0.65 0.66 0.65 0.62 0.58 0.54 0.50
0.51 0.56 0.60 0.65 0.69 0.71 0.69 0.65 0.60 0.56 0.51
0.51 0.56 0.61 0.66 0.71 0.76 0.71 0.66 0.61 0.56 0.51
0.51 0.56 0.60 0.65 0.69 0.71 0.69 0.65 0.60 0.56 0.51
0.50 0.54 0.58 0.62 0.65 0.66 0.65 0.62 0.58 0.54 0.50
0.47 0.51 0.55 0.58 0.60 0.61 0.60 0.58 0.55 0.51 0.47
0.45 0.48 0.51 0.54 0.56 0.56 0.56 0.54 0.51 0.48 0.45
0.41 0.45 0.47 0.50 0.51 0.51 0.51 0.50 0.47 0.45 0.41
