-0.5 -0.5 0.1 0.1
0.36 0.43 0.48 0.52 0.54 0.55 0.54 0.52 0.48 0.43 0.36
0.43 0.49 0.55 0.60 0.63 0.64 0.63 0.60 0.55 0.49 0.43
0.48 0.55 0.62 0.68 0.72 0.73 0.72 0.68 0.62 0.55 0.48
0.52 0.60 0.68 0.75 0.80 0.82 0.80 0.75 0.68 0.60 0.52
0.54 0.63 0.72 0.80 0.88 0.91 0.88 0.80 0.72 0.63 0.54
0.55 0.64 0.73 0.82 0.91 1.00 0.91 0.82 0.73 0.64 0.55
0.54 0.63 0.72 0.80 0.88 0.91 0.88 0.80 0.72 0.63 0.54
0.52 0.60 0.68 0.75 0.80 0.82 0.80 0.75 0.68 0.60 0.52
0.48 0.55 0.62 0.68 0.72 0.73 0.72 0.68 0.62 0.55 0.48
0.43 0.49 0.55 0.60 0.63 0.64 0.63 0.60 0.55 0.49 0.43
0.36 0.43 0.48 0.52 0.54 0.55 0.54 0.52 0.48 0.43 0.36
