-0.5 -0.5 0.1 0.1
0.40 0.47 0.52 0.57 0.60 0.61 0.60 0.57 0.52 0.47 0.40
0.47 0.54 0.61 0.66 0.70 0.71 0.70 0.66 0.61 0.54 0.47
0.52 0.61 0.68 0.75 0.79 0.81 0.79 0.75 0.68 0.61 0.52
0.57 0.66 0.75 0.83 0.89 0.91 0.89 0.83 0.75 0.66 0.57
0.60 0.70 0.79 0.89 0.97 1.01 0.97 0.89 0.79 0.70 0.60
0.61 0.71 0.81 0.91 1.01 1.12 1.01 0.91 0.81 0.71 0.61
0.60 0.70 0.79 0.89 0.97 1.01 0.97 0.89 0.79 0.70 0.60
0.57 0.66 0.75 0.83 0.89 0.91 0.89 0.83 0.75 0.66 0.57
0.52 0.61 0.68 0.75 0.79 0.81 0.79 0.75 0.68 0.61 0.52
0.47 0.54 0.61 0.66 0.70 0.71 0.70 0.66 0.61 0.54 0.47
0.40 0.47 0.52 0.57 0.60 0.61 0.60 0.57 0.52 0.47 0.40
