-0.5 -0.5 0.1 0.1
0.42 0.46 0.49 0.51 0.52 0.53 0.52 0.51 0.49 0.46 0.42
0.46 0.50 0.53 0.56 0.58 0.58 0.58 0.56 0.53 0.50 0.46
0.49 0.53 0.57 0.60 0.63 0.63 0.63 0.60 0.57 0.53 0.49
0.51 0.56 0.60 0.64 0.67 0.69 0.67 0.64 0.60 0.56 0.51
0.52 0.58 0.63 0.67 0.72 0.74 0.72 0.67 0.63 0.58 0.52
0.53 0.58 0.63 0.69 0.74 0.79 0.74 0.69 0.63 0.58 0.53
0.52 0.58 0.63 0.67 0.72 0.74 0.72 0.67 0.63 0.58 0.52
0.51 0.56 0.60 0.64 0.67 0.69 0.67 0.64 0.60 0.56 0.51
0.49 0.53 0.57 0.60 0.63 0.63 0.63 0.60 0.57 0.53 0.49
0.46 0.50 0.53 0.56 0.58 0.58 0.58 0.56 0.53 0.50 0.46
0.42 0.46 0.49 0.51 0.52 0.53 0.52 0.51 0.49 0.46 0.42
