-0.5 -0.5 0.1 0.1
0.26 0.29 0.32 0.35 0.36 0.37 0.36 0.35 0.32 0.29 0.26
0.29 0.33 0.37 0.40 0.42 0.42 0.42 0.40 0.37 0.33 0.29
0.32 0.37 0.41 0.44 0.47 0.48 0.47 0.44 0.41 0.37 0.32
0.35 0.40 0.44 0.48 0.52 0.53 0.52 0.48 0.44 0.40 0.35
0.36 0.42 0.47 0.52 0.56 0.58 0.56 0.52 0.47 0.42 0.36
0.37 0.42 0.48 0.53 0.58 0.64 0.58 0.53 0.48 0.42 0.37
0.36 0.42 0.47 0.52 0.56 0.58 0.56 0.52 0.47 0.42 0.36
0.35 0.40 0.44 0.48 0.52 0.53 0.52 0.48 0.44 0.40 0.35
0.32 0.37 0.41 0.44 0.47 0.48 0.47 0.44 0.41 0.37 0.32
0.29 0.33 0.37 0.40 0.42 0.42 0.42 0.40 0.37 0.33 0.29
0.26 0.29 0.32 0.35 0.36 0.37 0.36 0.35 0.32 0.29 0.26
