-0.5 -0.5 0.1 0.1
0.22 0.28 0.34 0.38 0.41 0.42 0.41 0.38 0.34 0.28 0.22
0.28 0.35 0.42 0.47 0.50 0.52 0.50 0.47 0.42 0.35 0.28
0.34 0.42 0.49 0.55 0.60 0.61 0.60 0.55 0.49 0.42 0.34
0.38 0.47 0.55 0.63 0.69 0.71 0.69 0.63 0.55 0.47 0.38
0.41 0.50 0.60 0.69 0.77 0.81 0.77 0.69 0.60 0.50 0.41
0.42 0.52 0.61 0.71 0.81 0.91 0.81 0.71 0.61 0.52 0.42
0.41 0.50 0.60 0.69 0.77 0.81 0.77 0.69 0.60 0.50 0.41
0.38 0.47 0.55 0.63 0.69 0.71 0.69 0.63 0.55 0.47 0.38
0.34 0.42 0.49 0.55 0.60 0.61 0.60 0.55 0.49 0.42 0.34
0.28 0.35 0.42 0.47 0.50 0.52 0.50 0.47 0.42 0.35 0.28
0.22 0.28 0.34 0.38 0.41 0.42 0.41 0.38 0.34 0.28 0.22
