-0.5 -0.5 0.1 0.1
0.49 0.54 0.59 0.62 0.64 0.65 0.64 0.62 0.59 0.54 0.49
0.54 0.60 0.65 0.69 0.72 0.73 0.72 0.69 0.65 0.60 0.54
0.59 0.65 0.71 0.76 0.79 0.80 0.79 0.76 0.71 0.65 0.59
0.62 0.69 0.76 0.82 0.86 0.88 0.86 0.82 0.76 0.69 0.62
0.64 0.72 0.79 0.86 0.92 0.95 0.92 0.86 0.79 0.72 0.64
0.65 0.73 0.80 0.88 0.95 1.03 0.95 0.88 0.80 0.73 0.65
0.64 0.72 0.79 0.86 0.92 0.95 0.92 0.86 0.79 0.72 0.64
0.62 0.69 0.76 0.82 0.86 0.88 0.86 0.82 0.76 0.69 0.62
0.59 0.65 0.71 0.76 0.79 0.80 0.79 0.76 0.71 0.65 0.59
0.54 0.60 0.65 0.69 0.72 0.73 0.72 0.69 0.65 0.60 0.54
0.49 0.54 0.59 0.62 0.64 0.65 0.64 0.62 0.59 0.54 0.49
