-0.5 -0.5 0.1 0.1
0.53 0.58 0.63 0.67 0.70 0.71 0.70 0.67 0.63 0.58 0.53
0.58 0.65 0.71 0.75 0.78 0.79 0.78 0.75 0.71 0.65 0.58
0.63 0.71 0.77 0.83 0.87 0.88 0.87 0.83 0.77 0.71 0.63
0.67 0.75 0.83 0.90 0.95 0.97 0.95 0.90 0.83 0.75 0.67
0.70 0.78 0.87 0.95 1.02 1.05 1.02 0.95 0.87 0.78 0.70
0.71 0.79 0.88 0.97 1.05 1.14 1.05 0.97 0.88 0.79 0.71
0.70 0.78 0.87 0.95 1.02 1.05 1.02 0.95 0.87 0.78 0.70
0.67 0.75 0.83 0.90 0.95 0.97 0.95 0.90 0.83 0.75 0.67
0.63 0.71 0.77 0.83 0.87 0.88 0.87 0.83 0.77 0.71 0.63
0.58 0.65 0.71 0.75 0.78 0.79 0.78 0.75 0.71 0.65 0.58
0.53 0.58 0.63 0.67 0.70 0.71 0.70 0.67 0.63 0.58 0.53
