-0.5 -0.5 0.1 0.1
0.25 0.32 0.38 0.43 0.46 0.47 0.46 0.43 0.38 0.32 0.25
0.32 0.40 0.47 0.53 0.56 0.58 0.56 0.53 0.47 0.40 0.32
0.38 0.47 0.55 0.62 0.67 0.69 0.67 0.62 0.55 0.47 0.38
0.43 0.53 0.62 0.70 0.77 0.79 0.77 0.70 0.62 0.53 0.43
0.46 0.56 0.67 0.77 0.86 0.90 0.86 0.77 0.67 0.56 0.46
0.47 0.58 0.69 0.79 0.90 1.01 0.90 0.79 0.69 0.58 0.47
0.46 0.56 0.67 0.77 0.86 0.90 0.86 0.77 0.67 0.56 0.46
0.43 0.53 0.62 0.70 0.77 0.79 0.77 0.70 0.62 0.53 0.43
0.38 0.47 0.55 0.62 0.67 0.69 0.67 0.62 0.55 0.47 0.38
0.32 0.40 0.47 0.53 0.56 0.58 0.56 0.53 0.47 0.40 0.32
0.25 0.32 0.38 0.43 0.46 0.47 0.46 0.43 0.38 0.32 0.25
