-0.5 -0.5 0.1 0.1
0.38 0.44 0.50 0.54 0.57 0.58 0.57 0.54 0.50 0.44 0.38
0.44 0.51 0.58 0.63 0.66 0.67 0.66 0.63 0.58 0.51 0.44
0.50 0.58 0.65 0.71 0.75 0.77 0.75 0.71 0.65 0.58 0.50
0.54 0.63 0.71 0.78 0.84 0.86 0.84 0.78 0.71 0.63 0.54
0.57 0.66 0.75 0.84 0.92 0.96 0.92 0.84 0.75 0.66 0.57
0.58 0.67 0.77 0.86 0.96 1.05 0.96 0.86 0.77 0.67 0.58
0.57 0.66 0.75 0.84 0.92 0.96 0.92 0.84 0.75 0.66 0.57
0.54 0.63 0.71 0.78 0.84 0.86 0.84 0.78 0.71 0.63 0.54
0.50 0.58 0.65 0.71 0.75 0.77 0.75 0.71 0.65 0.58 0.50
0.44 0.51 0.58 0.63 0.66 0.67 0.66 0.63 0.58 0.51 0.44
0.38 0.44 0.50 0.54 0.57 0.58 0.57 0.54 0.50 0.44 0.38
