-0.5 -0.5 0.1 0.1
0.27 0.31 0.34 0.37 0.38 0.39 0.38 0.37 0.34 0.31 0.27
0.31 0.35 0.39 0.42 0.44 0.45 0.44 0.42 0.39 0.35 0.31
0.34 0.39 0.43 0.47 0.49 0.50 0.49 0.47 0.43 0.39 0.34
0.37 0.42 0.47 0.51 0.55 0.56 0.55 0.51 0.47 0.42 0.37
0.38 0.44 0.49 0.55 0.59 0.62 0.59 0.55 0.49 0.44 0.38
0.39 0.45 0.50 0.56 0.62 0.68 0.62 0.56 0.50 0.45 0.39
0.38 0.44 0.49 0.55 0.59 0.62 0.59 0.55 0.49 0.44 0.38
0.37 0.42 0.47 0.51 0.55 0.56 0.55 0.51 0.47 0.42 0.37
0.34 0.39 0.43 0.47 0.49 0.50 0.49 0.47 0.43 0.39 0.34
0.31 0.35 0.39 0.42 0.44 0.45 0.44 0.42 0.39 0.35 0.31
0.27 0.31 0.34 0.37 0.38 0.39 0.38 0.37 0.34 0.31 0.27
