-0.5 -0.5 0.1 0.1
0.29 0.33 0.37 0.40 0.42 0.42 0.42 0.40 0.37 0.33 0.29
0.33 0.38 0.42 0.46 0.48 0.49 0.48 0.46 0.42 0.38 0.33
0.37 0.42 0.47 0.51 0.54 0.55 0.54 0.51 0.47 0.42 0.37
0.40 0.46 0.51 0.56 0.60 0.62 0.60 0.56 0.51 0.46 0.40
0.42 0.48 0.54 0.60 0.66 0.68 0.66 0.60 0.54 0.48 0.42
0.42 0.49 0.55 0.62 0.68 0.75 0.68 0.62 0.55 0.49 0.42
0.42 0.48 0.54 0.60 0.66 0.68 0.66 0.60 0.54 0.48 0.42
0.40 0.46 0.51 0.56 0.60 0.62 0.60 0.56 0.51 0.46 0.40
0.37 0.42 0.47 0.51 0.54 0.55 0.54 0.51 0.47 0.42 0.37
0.33 0.38 0.42 0.46 0.48 0.49 0.48 0.46 0.42 0.38 0.33
0.29 0.33 0.37 0.40 0.42 0.42 0.42 0.40 0.37 0.33 0.29
