-0.5 -0.5 0.1 0.1
0.41 0.44 0.47 0.49 0.50 0.51 0.50 0.49 0.47 0.44 0.41
0.44 0.47 0.51 0.53 0.55 0.55 0.55 0.53 0.51 0.47 0.44
0.47 0.51 0.54 0.57 0.59 0.60 0.59 0.57 0.54 0.51 0.47
0.49 0.53 0.57 0.61 0.64 0.65 0.64 0.61 0.57 0.53 0.49
0.50 0.55 0.59 0.64 0.68 0.69 0.68 0.64 0.59 0.55 0.50
0.51 0.55 0.60 0.65 0.69 0.74 0.69 0.65 0.60 0.55 0.51
0.50 0.55 0.59 0.64 0.68 0.69 0.68 0.64 0.59 0.55 0.50
0.49 0.53 0.57 0.61 0.64 0.65 0.64 0.61 0.57 0.53 0.49
0.47 0.51 0.54 0.57 0.59 0.60 0.59 0.57 0.54 0.51 0.47
0.44 0.47 0.51 0.53 0.55 0.55 0.55 0.53 0.51 0.47 0.44
0.41 0.44 0.47 0.49 0.50 0.51 0.50 0.49 0.47 0.44 0.41
