-0.5 -0.5 0.1 0.1
0.34 0.39 0.44 0.48 0.50 0.51 0.50 0.48 0.44 0.39 0.34
0.39 0.45 0.51 0.55 0.58 0.59 0.58 0.55 0.51 0.45 0.39
0.44 0.51 0.57 0.62 0.66 0.67 0.66 0.62 0.57 0.51 0.44
0.48 0.55 0.62 0.69 0.73 0.75 0.73 0.69 0.62 0.55 0.48
0.50 0.58 0.66 0.73 0.80 0.83 0.80 0.73 0.66 0.58 0.50
0.51 0.59 0.67 0.75 0.83 0.92 0.83 0.75 0.67 0.59 0.51
0.50 0.58 0.66 0.73 0.80 0.83 0.80 0.73 0.66 0.58 0.50
0.48 0.55 0.62 0.69 0.73 0.75 0.73 0.69 0.62 0.55 0.48
0.44 0.51 0.57 0.62 0.66 0.67 0.66 0.62 0.57 0.51 0.44
0.39 0.45 0.51 0.55 0.58 0.59 0.58 0.55 0.51 0.45 0.39
0.34 0.39 0.44 0.48 0.50 0.51 0.50 0.48 0.44 0.39 0.34
