-0.5 -0.5 0.1 0.1
0.07 0.10 0.13 0.15 0.17 0.17 0.17 0.15 0.13 0.10 0.07
0.10 0.14 0.17 0.20 0.21 0.22 0.21 0.20 0.17 0.14 0.10
0.13 0.17 0.21 0.24 0.26 0.27 0.26 0.24 0.21 0.17 0.13
0.15 0.20 0.24 0.27 0.30 0.31 0.30 0.27 0.24 0.20 0.15
0.17 0.21 0.26 0.30 0.34 0.36 0.34 0.30 0.26 0.21 0.17
0.17 0.22 0.27 0.31 0.36 0.41 0.36 0.31 0.27 0.22 0.17
0.17 0.21 0.26 0.30 0.34 0.36 0.34 0.30 0.26 0.21 0.17
0.15 0.20 0.24 0.27 0.30 0.31 0.30 0.27 0.24 0.20 0.15
0.13 0.17 0.21 0.24 0.26 0.27 0.26 0.24 0.21 0.17 0.13
0.10 0.14 0.17 0.20 0.21 0.22 0.21 0.20 0.17 0.14 0.10
0.07 0.10 0.13 0.15 0.17 0.17 0.17 0.15 0.13 0.10 0.07
