-0.5 -0.5 0.1 0.1
0.25 0.32 0.39 0.44 0.47 0.48 0.47 0.44 0.39 0.32 0.25
0.32 0.41 0.48 0.54 0.57 0.59 0.57 0.54 0.48 0.41 0.32
0.39 0.48 0.56 0.63 0.68 0.70 0.68 0.63 0.56 0.48 0.39
0.44 0.54 0.63 0.72 0.78 0.81 0.78 0.72 0.63 0.54 0.44
0.47 0.57 0.68 0.78 0.87 0.92 0.87 0.78 0.68 0.57 0.47
0.48 0.59 0.70 0.81 0.92 1.03 0.92 0.81 0.70 0.59 0.48
0.47 0.57 0.68 0.78 0.87 0.92 0.87 0.78 0.68 0.57 0.47
0.44 0.54 0.63 0.72 0.78 0.81 0.78 0.72 0.63 0.54 0.44
0.39 0.48 0.56 0.63 0.68 0.70 0.68 0.63 0.56 0.48 0.39
0.32 0.41 0.48 0.54 0.57 0.59 0.57 0.54 0.48 0.41 0.32
0.25 0.32 0.39 0.44 0.47 0.48 0.47 0.44 0.39 0.32 0.25
