-0.5 -0.5 0.1 0.1
0.37 0.40 0.42 0.43 0.44 0.45 0.44 0.43 0.42 0.40 0.37
0.40 0.42 0.45 0.46 0.48 0.48 0.48 0.46 0.45 0.42 0.40
0.42 0.45 0.47 0.50 0.51 0.52 0.51 0.50 0.47 0.45 0.42
0.43 0.46 0.50 0.52 0.54 0.55 0.54 0.52 0.50 0.46 0.43
0.44 0.48 0.51 0.54 0.57 0.59 0.57 0.54 0.51 0.48 0.44
0.45 0.48 0.52 0.55 0.59 0.62 0.59 0.55 0.52 0.48 0.45
0.44 0.48 0.51 0.54 0.57 0.59 0.57 0.54 0.51 0.48 0.44
0.43 0.46 0.50 0.52 0.54 0.55 0.54 0.52 0.50 0.46 0.43
0.42 0.45 0.47 0.50 0.51 0.52 0.51 0.50 0.47 0.45 0.42
0.40 0.42 0.45 0.46 0.48 0.48 0.48 0.46 0.45 0.42 0.40
0.37 0.40 0.42 0.43 0.44 0.45 0.44 0.43 0.42 0.40 0.37
