-0.5 -0.5 0.1 0.1
0.06 0.09 0.12 0.14 0.15 0.15 0.15 0.14 0.12 0.09 0.06
0.09 0.12 0.15 0.18 0.19 0.20 0.19 0.18 0.15 0.12 0.09
0.12 0.15 0.19 0.22 0.24 0.24 0.24 0.22 0.19 0.15 0.12
0.14 0.18 0.22 0.25 0.28 0.29 0.28 0.25 0.22 0.18 0.14
0.15 0.19 0.24 0.28 0.31 0.33 0.31 0.28 0.24 0.19 0.15
0.15 0.20 0.24 0.29 0.33 0.38 0.33 0.29 0.24 0.20 0.15
0.15 0.19 0.24 0.28 0.31 0.33 0.31 0.28 0.24 0.19 0.15
0.14 0.18 0.22 0.25 0.28 0.29 0.28 0.25 0.22 0.18 0.14
0.12 0.15 0.19 0.22 0.24 0.24 0.24 0.22 0.19 0.15 0.12
0.09 0.12 0.15 0.18 0.19 0.20 0.19 0.18 0.15 0.12 0.09
0.06 0.09 0.12 0.14 0.15 0.15 0.15 0.14 0.12 0.09 0.06
