-0.5 -0.5 0.1 0.1
0.09 0.13 0.16 0.18 0.20 0.20 0.20 0.18 0.16 0.13 0.09
0.13 0.17 0.20 0.23 0.25 0.26 0.25 0.23 0.20 0.17 0.13
0.16 0.20 0.24 0.28 0.30 0.31 0.30 0.28 0.24 0.20 0.16
0.18 0.23 0.28 0.32 0.35 0.37 0.35 0.32 0.28 0.23 0.18
0.20 0.25 0.30 0.35 0.40 0.42 0.40 0.35 0.30 0.25 0.20
0.20 0.26 0.31 0.37 0.42 0.47 0.42 0.37 0.31 0.26 0.20
0.20 0.25 0.30 0.35 0.40 0.42 0.40 0.35 0.30 0.25 0.20
0.18 0.23 0.28 0.32 0.35 0.37 0.35 0.32 0.28 0.23 0.18
0.16 0.20 0.24 0.28 0.30 0.31 0.30 0.28 0.24 0.20 0.16
0.13 0.17 0.20 0.23 0.25 0.26 0.25 0.23 0.20 0.17 0.13
0.09 0.13 0.16 0.18 0.20 0.20 0.20 0.18 0.16 0.13 0.09
