-0.5 -0.5 0.1 0.1
0.40 0.43 0.46 0.48 0.49 0.49 0.49 0.48 0.46 0.43 0.40
0.43 0.46 0.49 0.52 0.53 0.54 0.53 0.52 0.49 0.46 0.43
0.46 0.49 0.53 0.56 0.58 0.58 0.58 0.56 0.53 0.49 0.46
0.48 0.52 0.56 0.59 0.62 0.63 0.62 0.59 0.56 0.52 0.48
0.49 0.53 0.58 0.62 0.65 0.67 0.65 0.62 0.58 0.53 0.49
0.49 0.54 0.58 0.63 0.67 0.72 0.67 0.63 0.58 0.54 0.49
0.49 0.53 0.58 0.62 0.65 0.67 0.65 0.62 0.58 0.53 0.49
0.48 0.52 0.56 0.59 0.62 0.63 0.62 0.59 0.56 0.52 0.48
0.46 0.49 0.53 0.56 0.58 0.58 0.58 0.56 0.53 0.49 0.46
0.43 0.46 0.49 0.52 0.53 0.54 0.53 0.52 0.49 0.46 0.43
0.40 0.43 0.46 0.48 0.49 0.49 0.49 0.48 0.46 0.43 0.40
