-0.5 -0.5 0.1 0.1
0.50 0.56 0.60 0.64 0.66 0.67 0.66 0.64 0.60 0.56 0.50
0.56 0.62 0.67 0.71 0.74 0.75 0.74 0.71 0.67 0.62 0.56
0.60 0.67 0.73 0.78 0.82 0.83 0.82 0.78 0.73 0.67 0.60
0.64 0.71 0.78 0.84 0.89 0.91 0.89 0.84 0.78 0.71 0.64
0.66 0.74 0.82 0.89 0.96 0.99 0.96 0.89 0.82 0.74 0.66
0.67 0.75 0.83 0.91 0.99 1.07 0.99 0.91 0.83 0.75 0.67
0.66 0.74 0.82 0.89 0.96 0.99 0.96 0.89 0.82 0.74 0.66
0.64 0.71 0.78 0.84 0.89 0.91 0.89 0.84 0.78 0.71 0.64
0.60 0.67 0.73 0.78 0.82 0.83 0.82 0.78 0.73 0.67 0.60
0.56 0.62 0.67 0.71 0.74 0.75 0.74 0.71 0.67 0.62 0.56
0.50 0.56 0.60 0.64 0.66 0.67 0.66 0.64 0.60 0.56 0.50
