-0.5 -0.5 0.1 0.1
0.29 0.34 0.38 0.41 0.43 0.43 0.43 0.41 0.38 0.34 0.29
0.34 0.39 0.43 0.47 0.49 0.50 0.49 0.47 0.43 0.39 0.34
0.38 0.43 0.48 0.52 0.55 0.56 0.55 0.52 0.48 0.43 0.38
0.41 0.47 0.52 0.58 0.62 0.63 0.62 0.58 0.52 0.47 0.41
0.43 0.49 0.55 0.62 0.67 0.70 0.67 0.62 0.55 0.49 0.43
0.43 0.50 0.56 0.63 0.70 0.76 0.70 0.63 0.56 0.50 0.43
0.43 0.49 0.55 0.62 0.67 0.70 0.67 0.62 0.55 0.49 0.43
0.41 0.47 0.52 0.58 0.62 0.63 0.62 0.58 0.52 0.47 0.41
0.38 0.43 0.48 0.52 0.55 0.56 0.55 0.52 0.48 0.43 0.38
0.34 0.39 0.43 0.47 0.49 0.50 0.49 0.47 0.43 0.39 0.34
0.29 0.34 0.38 0.41 0.43 0.43 0.43 0.41 0.38 0.34 0.29
