-0.5 -0.5 0.1 0.1
0.30 0.35 0.39 0.42 0.44 0.45 0.44 0.42 0.39 0.35 0.30
0.35 0.40 0.45 0.48 0.51 0.52 0.51 0.48 0.45 0.40 0.35
0.39 0.45 0.50 0.55 0.58 0.59 0.58 0.55 0.50 0.45 0.39
0.42 0.48 0.55 0.60 0.64 0.66 0.64 0.60 0.55 0.48 0.42
0.44 0.51 0.58 0.64 0.70 0.73 0.70 0.64 0.58 0.51 0.44
0.45 0.52 0.59 0.66 0.73 0.80 0.73 0.66 0.59 0.52 0.45
0.44 0.51 0.58 0.64 0.70 0.73 0.70 0.64 0.58 0.51 0.44
0.42 0.48 0.55 0.60 0.64 0.66 0.64 0.60 0.55 0.48 0.42
0.39 0.45 0.50 0.55 0.58 0.59 0.58 0.55 0.50 0.45 0.39
0.35 0.40 0.45 0.48 0.51 0.52 0.51 0.48 0.45 0.40 0.35
0.30 0.35 0.39 0.42 0.44 0.45 0.44 0.42 0.39 0.35 0.30
