-0.5 -0.5 0.1 0.1
0.14 0.18 0.22 0.25 0.28 0.28 0.28 0.25 0.22 0.18 0.14
0.18 0.24 0.28 0.32 0.34 0.35 0.34 0.32 0.28 0.24 0.18
0.22 0.28 0.34 0.38 0.41 0.42 0.41 0.38 0.34 0.28 0.22
0.25 0.32 0.38 0.43 0.48 0.49 0.48 0.43 0.38 0.32 0.25
0.28 0.34 0.41 0.48 0.53 0.56 0.53 0.48 0.41 0.34 0.28
0.28 0.35 0.42 0.49 0.56 0.63 0.56 0.49 0.42 0.35 0.28
0.28 0.34 0.41 0.48 0.53 0.56 0.53 0.48 0.41 0.34 0.28
0.25 0.32 0.38 0.43 0.48 0.49 0.48 0.43 0.38 0.32 0.25
0.22 0.28 0.34 0.38 0.41 0.42 0.41 0.38 0.34 0.28 0.22
0.18 0.24 0.28 0.32 0.34 0.35 0.34 0.32 0.28 0.24 0.18
0.14 0.18 0.22 0.25 0.28 0.28 0.28 0.25 0.22 0.18 0.14
