-0.5 -0.5 0.1 0.1
0.37 0.44 0.49 0.53 0.56 0.57 0.56 0.53 0.49 0.44 0.37
0.44 0.51 0.57 0.62 0.65 0.66 0.65 0.62 0.57 0.51 0.44
0.49 0.57 0.64 0.70 0.74 0.76 0.74 0.70 0.64 0.57 0.49
0.53 0.62 0.70 0.77 0.83 0.85 0.83 0.77 0.70 0.62 0.53
0.56 0.65 0.74 0.83 0.90 0.94 0.90 0.83 0.74 0.65 0.56
0.57 0.66 0.76 0.85 0.94 1.04 0.94 0.85 0.76 0.66 0.57
0.56 0.65 0.74 0.83 0.90 0.94 0.90 0.83 0.74 0.65 0.56
0.53 0.62 0.70 0.77 0.83 0.85 0.83 0.77 0.70 0.62 0.53
0.49 0.57 0.64 0.70 0.74 0.76 0.74 0.70 0.64 0.57 0.49
0.44 0.51 0.57 0.62 0.65 0.66 0.65 0.62 0.57 0.51 0.44
0.37 0.44 0.49 0.53 0.56 0.57 0.56 0.53 0.49 0.44 0.37
