-0.5 -0.5 0.1 0.1
0.57 0.64 0.70 0.74 0.77 0.78 0.77 0.74 0.70 0.64 0.57
0.64 0.71 0.78 0.84 0.87 0.88 0.87 0.84 0.78 0.71 0.64
0.70 0.78 0.86 0.92 0.97 0.99 0.97 0.92 0.86 0.78 0.70
0.74 0.84 0.92 1.00 1.07 1.09 1.07 1.00 0.92 0.84 0.74
0.77 0.87 0.97 1.07 1.15 1.19 1.15 1.07 0.97 0.87 0.77
0.78 0.88 0.99 1.09 1.19 1.29 1.19 1.09 0.99 0.88 0.78
0.77 0.87 0.97 1.07 1.15 1.19 1.15 1.07 0.97 0.87 0.77
0.74 0.84 0.92 1.00 1.07 1.09 1.07 1.00 0.92 0.84 0.74
0.70 0.78 0.86 0.92 0.97 0.99 0.97 0.92 0.86 0.78 0.70
0.64 0.71 0.78 0.84 0.87 0.88 0.87 0.84 0.78 0.71 0.64
0.57 0.64 0.70 0.74 0.77 0.78 0.77 0.74 0.70 0.64 0.57
