-0.5 -0.5 0.1 0.1
0.09 0.13 0.16 0.19 0.20 0.21 0.20 0.19 0.16 0.13 0.09
0.13 0.17 0.21 0.24 0.26 0.27 0.26 0.24 0.21 0.17 0.13
0.16 0.21 0.25 0.29 0.31 0.32 0.31 0.29 0.25 0.21 0.16
0.19 0.24 0.29 0.33 0.36 0.38 0.36 0.33 0.29 0.24 0.19
0.20 0.26 0.31 0.36 0.41 0.43 0.41 0.36 0.31 0.26 0.20
0.21 0.27 0.32 0.38 0.43 0.49 0.43 0.38 0.32 0.27 0.21
0.20 0.26 0.31 0.36 0.41 0.43 0.41 0.36 0.31 0.26 0.20
0.19 0.24 0.29 0.33 0.36 0.38 0.36 0.33 0.29 0.24 0.19
0.16 0.21 0.25 0.29 0.31 0.32 0.31 0.29 0.25 0.21 0.16
0.13 0.17 0.21 0.24 0.26 0.27 0.26 0.24 0.21 0.17 0.13
0.09 0.13 0.16 0.19 0.20 0.21 0.20 0.19 0.16 0.13 0.09
