-0.5 -0.5 0.1 0.1
0.55 0.62 0.67 0.72 0.74 0.75 0.74 0.72 0.67 0.62 0.55
0.62 0.69 0.75 0.81 0.84 0.85 0.84 0.81 0.75 0.69 0.62
0.67 0.75 0.83 0.89 0.93 0.95 0.93 0.89 0.83 0.75 0.67
0.72 0.81 0.89 0.96 1.02 1.04 1.02 0.96 0.89 0.81 0.72
0.74 0.84 0.93 1.02 1.10 1.14 1.10 1.02 0.93 0.84 0.74
0.75 0.85 0.95 1.04 1.14 1.24 1.14 1.04 0.95 0.85 0.75
0.74 0.84 0.93 1.02 1.10 1.14 1.10 1.02 0.93 0.84 0.74
0.72 0.81 0.89 0.96 1.02 1.04 1.02 0.96 0.89 0.81 0.72
0.67 0.75 0.83 0.89 0.93 0.95 0.93 0.89 0.83 0.75 0.67
0.62 0.69 0.75 0.81 0.84 0.85 0.84 0.81 0.75 0.69 0.62
0.55 0.62 0.67 0.72 0.74 0.75 0.74 0.72 0.67 0.62 0.55
