-0.5 -0.5 0.1 0.1
0.12 0.17 0.21 0.24 0.26 0.26 0.26 0.24 0.21 0.17 0.12
0.17 0.22 0.26 0.30 0.32 0.33 0.32 0.30 0.26 0.22 0.17
0.21 0.26 0.31 0.35 0.38 0.39 0.38 0.35 0.31 0.26 0.21
0.24 0.30 0.35 0.41 0.45 0.46 0.45 0.41 0.35 0.30 0.24
0.26 0.32 0.38 0.45 0.50 0.53 0.50 0.45 0.38 0.32 0.26
0.26 0.33 0.39 0.46 0.53 0.59 0.53 0.46 0.39 0.33 0.26
0.26 0.32 0.38 0.45 0.50 0.53 0.50 0.45 0.38 0.32 0.26
0.24 0.30 0.35 0.41 0.45 0.46 0.45 0.41 0.35 0.30 0.24
0.21 0.26 0.31 0.35 0.38 0.39 0.38 0.35 0.31 0.26 0.21
0.17 0.22 0.26 0.30 0.32 0.33 0.32 0.30 0.26 0.22 0.17
0.12 0.17 0.21 0.24 0.26 0.26 0.26 0.24 0.21 0.17 0.12
