-0.5 -0.5 0.1 0.1
0.57 0.64 0.70 0.75 0.78 0.79 0.78 0.75 0.70 0.64 0.57
0.64 0.72 0.79 0.84 0.88 0.89 0.88 0.84 0.79 0.72 0.64
0.70 0.79 0.86 0.93 0.98 0.99 0.98 0.93 0.86 0.79 0.70
0.75 0.84 0.93 1.01 1.07 1.10 1.07 1.01 0.93 0.84 0.75
0.78 0.88 0.98 1.07 1.16 1.20 1.16 1.07 0.98 0.88 0.78
0.79 0.89 0.99 1.10 1.20 1.30 1.20 1.10 0.99 0.89 0.79
0.78 0.88 0.98 1.07 1.16 1.20 1.16 1.07 0.98 0.88 0.78
0.75 0.84 0.93 1.01 1.07 1.10 1.07 1.01 0.93 0.84 0.75
0.70 0.79 0.86 0.93 0.98 0.99 0.98 0.93 0.86 0.79 0.70
0.64 0.72 0.79 0.84 0.88 0.89 0.88 0.84 0.79 0.72 0.64
0.57 0.64 0.70 0.75 0.78 0.79 0.78 0.75 0.70 0.64 0.57
