-0.5 -0.5 0.1 0.1
0.04 0.07 0.09 0.11 0.12 0.12 0.12 0.11 0.09 0.07 0.04
0.07 0.10 0.12 0.14 0.16 0.16 0.16 0.14 0.12 0.10 0.07
0.09 0.12 0.15 0.18 0.19 0.20 0.19 0.18 0.15 0.12 0.09
0.11 0.14 0.18 0.21 0.23 0.24 0.23 0.21 0.18 0.14 0.11
0.12 0.16 0.19 0.23 0.26 0.28 0.26 0.23 0.19 0.16 0.12
0.12 0.16 0.20 0.24 0.28 0.31 0.28 0.24 0.20 0.16 0.12
0.12 0.16 0.19 0.23 0.26 0.28 0.26 0.23 0.19 0.16 0.12
0.11 0.14 0.18 0.21 0.23 0.24 0.23 0.21 0.18 0.14 0.11
0.09 0.12 0.15 0.18 0.19 0.20 0.19 0.18 0.15 0.12 0.09
0.07 0.10 0.12 0.14 0.16 0.16 0.16 0.14 0.12 0.10 0.07
0.04 0.07 0.09 0.11 0.12 0.12 0.12 0.11 0.09 0.07 0.04
