-0.5 -0.5 0.1 0.1
0.50 0.55 0.60 0.64 0.66 0.67 0.66 0.64 0.60 0.55 0.50
0.55 0.61 0.67 0.71 0.74 0.75 0.74 0.71 0.67 0.61 0.55
0.60 0.67 0.73 0.78 0.81 0.82 0.81 0.78 0.73 0.67 0.60
0.64 0.71 0.78 0.84 0.88 0.90 0.88 0.84 0.78 0.71 0.64
0.66 0.74 0.81 0.88 0.95 0.98 0.95 0.88 0.81 0.74 0.66
0.67 0.75 0.82 0.90 0.98 1.06 0.98 0.90 0.82 0.75 0.67
0.66 0.74 0.81 0.88 0.95 0.98 0.95 0.88 0.81 0.74 0.66
0.64 0.71 0.78 0.84 0.88 0.90 0.88 0.84 0.78 0.71 0.64
0.60 0.67 0.73 0.78 0.81 0.82 0.81 0.78 0.73 0.67 0.60
0.55 0.61 0.67 0.71 0.74 0.75 0.74 0.71 0.67 0.61 0.55
0.50 0.55 0.60 0.64 0.66 0.67 0.66 0.64 0.60 0.55 0.50
