-0.5 -0.5 0.1 0.1
0.20 0.26 0.32 0.36 0.38 0.39 0.38 0.36 0.32 0.26 0.20
0.26 0.33 0.39 0.44 0.48 0.49 0.48 0.44 0.39 0.33 0.26
0.32 0.39 0.46 0.52 0.56 0.58 0.56 0.52 0.46 0.39 0.32
0.36 0.44 0.52 0.60 0.65 0.67 0.65 0.60 0.52 0.44 0.36
0.38 0.48 0.56 0.65 0.73 0.77 0.73 0.65 0.56 0.48 0.38
0.39 0.49 0.58 0.67 0.77 0.86 0.77 0.67 0.58 0.49 0.39
0.38 0.48 0.56 0.65 0.73 0.77 0.73 0.65 0.56 0.48 0.38
0.36 0.44 0.52 0.60 0.65 0.67 0.65 0.60 0.52 0.44 0.36
0.32 0.39 0.46 0.52 0.56 0.58 0.56 0.52 0.46 0.39 0.32
0.26 0.33 0.39 0.44 0.48 0.49 0.48 0.44 0.39 0.33 0.26
0.20 0.26 0.32 0.36 0.38 0.39 0.38 0.36 0.32 0.26 0.20
