-0.5 -0.5 0.1 0.1
0.53 0.59 0.64 0.68 0.70 0.71 0.70 0.68 0.64 0.59 0.53
0.59 0.65 0.71 0.76 0.79 0.80 0.79 0.76 0.71 0.65 0.59
0.64 0.71 0.78 0.83 0.87 0.89 0.87 0.83 0.78 0.71 0.64
0.68 0.76 0.83 0.90 0.95 0.97 0.95 0.90 0.83 0.76 0.68
0.70 0.79 0.87 0.95 1.03 1.06 1.03 0.95 0.87 0.79 0.70
0.71 0.80 0.89 0.97 1.06 1.15 1.06 0.97 0.89 0.80 0.71
0.70 0.79 0.87 0.95 1.03 1.06 1.03 0.95 0.87 0.79 0.70
0.68 0.76 0.83 0.90 0.95 0.97 0.95 0.90 0.83 0.76 0.68
0.64 0.71 0.78 0.83 0.87 0.89 0.87 0.83 0.78 0.71 0.64
0.59 0.65 0.71 0.76 0.79 0.80 0.79 0.76 0.71 0.65 0.59
0.53 0.59 0.64 0.68 0.70 0.71 0.70 0.68 0.64 0.59 0.53
