-0.5 -0.5 0.1 0.1
0.37 0.39 0.41 0.42 0.43 0.43 0.43 0.42 0.41 0.39 0.37
0.39 0.41 0.43 0.45 0.46 0.47 0.46 0.45 0.43 0.41 0.39
0.41 0.43 0.46 0.48 0.49 0.50 0.49 0.48 0.46 0.43 0.41
0.42 0.45 0.48 0.51 0.52 0.53 0.52 0.51 0.48 0.45 0.42
0.43 0.46 0.49 0.52 0.55 0.57 0.55 0.52 0.49 0.46 0.43
0.43 0.47 0.50 0.53 0.57 0.60 0.57 0.53 0.50 0.47 0.43
0.43 0.46 0.49 0.52 0.55 0.57 0.55 0.52 0.49 0.46 0.43
0.42 0.45 0.48 0.51 0.52 0.53 0.52 0.51 0.48 0.45 0.42
0.41 0.43 0.46 0.48 0.49 0.50 0.49 0.48 0.46 0.43 0.41
0.39 0.41 0.43 0.45 0.46 0.47 0.46 0.45 0.43 0.41 0.39
0.37 0.39 0.41 0.42 0.43 0.43 0.43 0.42 0.41 0.39 0.37
