-0.5 -0.5 0.1 0.1
0.05 0.08 0.10 0.12 0.13 0.14 0.13 0.12 0.10 0.08 0.05
0.08 0.11 0.14 0.16 0.17 0.18 0.17 0.16 0.14 0.11 0.08
0.10 0.14 0.17 0.20 0.21 0.22 0.21 0.20 0.17 0.14 0.10
0.12 0.16 0.20 0.23 0.25 0.26 0.25 0.23 0.20 0.16 0.12
0.13 0.17 0.21 0.25 0.29 0.30 0.29 0.25 0.21 0.17 0.13
0.14 0.18 0.22 0.26 0.30 0.35 0.30 0.26 0.22 0.18 0.14
0.13 0.17 0.21 0.25 0.29 0.30 0.29 0.25 0.21 0.17 0.13
0.12 0.16 0.20 0.23 0.25 0.26 0.25 0.23 0.20 0.16 0.12
0.10 0.14 0.17 0.20 0.21 0.22 0.21 0.20 0.17 0.14 0.10
0.08 0.11 0.14 0.16 0.17 0.18 0.17 0.16 0.14 0.11 0.08
0.05 0.08 0.10 0.12 0.13 0.14 0.13 0.12 0.10 0.08 0.05
