-0.5 -0.5 0.1 0.1
0.04 0.06 0.08 0.10 0.11 0.11 0.11 0.10 0.08 0.06 0.04
0.06 0.09 0.11 0.13 0.14 0.15 0.14 0.13 0.11 0.09 0.06
0.08 0.11 0.14 0.16 0.18 0.18 0.18 0.16 0.14 0.11 0.08
0.10 0.13 0.16 0.19 0.21 0.22 0.21 0.19 0.16 0.13 0.10
0.11 0.14 0.18 0.21 0.24 0.25 0.24 0.21 0.18 0.14 0.11
0.11 0.15 0.18 0.22 0.25 0.29 0.25 0.22 0.18 0.15 0.11
0.11 0.14 0.18 0.21 0.24 0.25 0.24 0.21 0.18 0.14 0.11
0.10 0.13 0.16 0.19 0.21 0.22 0.21 0.19 0.16 0.13 0.10
0.08 0.11 0.14 0.16 0.18 0.18 0.18 0.16 0.14 0.11 0.08
0.06 0.09 0.11 0.13 0.14 0.15 0.14 0.13 0.11 0.09 0.06
0.04 0.06 0.08 0.10 0.11 0.11 0.11 0.10 0.08 0.06 0.04
