-0.5 -0.5 0.1 0.1
0.21 0.24 0.26 0.28 0.29 0.29 0.29 0.28 0.26 0.24 0.21
0.24 0.27 0.29 0.31 0.33 0.33 0.33 0.31 0.29 0.27 0.24
0.26 0.29 0.32 0.35 0.36 0.37 0.36 0.35 0.32 0.29 0.26
0.28 0.31 0.35 0.38 0.40 0.41 0.40 0.38 0.35 0.31 0.28
0.29 0.33 0.36 0.40 0.43 0.45 0.43 0.40 0.36 0.33 0.29
0.29 0.33 0.37 0.41 0.45 0.48 0.45 0.41 0.37 0.33 0.29
0.29 0.33 0.36 0.40 0.43 0.45 0.43 0.40 0.36 0.33 0.29
0.28 0.31 0.35 0.38 0.40 0.41 0.40 0.38 0.35 0.31 0.28
0.26 0.29 0.32 0.35 0.36 0.37 0.36 0.35 0.32 0.29 0.26
0.24 0.27 0.29 0.31 0.33 0.33 0.33 0.31 0.29 0.27 0.24
0.21 0.24 0.26 0.28 0.29 0.29 0.29 0.28 0.26 0.24 0.21
