-0.5 -0.5 0.1 0.1
0.03 0.05 0.07 0.09 0.09 0.10 0.09 0.09 0.07 0.05 0.03
0.05 0.08 0.10 0.12 0.13 0.13 0.13 0.12 0.10 0.08 0.05
0.07 0.10 0.12 0.14 0.16 0.17 0.16 0.14 0.12 0.10 0.07
0.09 0.12 0.14 0.17 0.19 0.20 0.19 0.17 0.14 0.12 0.09
0.09 0.13 0.16 0.19 0.22 0.23 0.22 0.19 0.16 0.13 0.09
0.10 0.13 0.17 0.20 0.23 0.27 0.23 0.20 0.17 0.13 0.10
0.09 0.13 0.16 0.19 0.22 0.23 0.22 0.19 0.16 0.13 0.09
0.09 0.12 0.14 0.17 0.19 0.20 0.19 0.17 0.14 0.12 0.09
0.07 0.10 0.12 0.14 0.16 0.17 0.16 0.14 0.12 0.10 0.07
0.05 0.08 0.10 0.12 0.13 0.13 0.13 0.12 0.10 0.08 0.05
0.03 0.05 0.07 0.09 0.09 0.10 0.09 0.09 0.07 0.05 0.03
